person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,cb_person_default_on_file_Y,Actual_Status,Default_Probability,Prescribed_Strategy
23,48500,0.0,4500,12.21,0.09,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.3817360274738509,Amber Tier (Risk-Adjusted Conditional Approval)
23,69996,5.0,12000,11.11,0.17,2,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.11079111246106242,Green Tier (Standard Approval)
33,400000,9.0,15000,6.03,0.04,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.03142514359320493,Green Tier (Standard Approval)
33,58000,2.0,15000,9.91,0.26,9,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.19538864857371985,Green Tier (Standard Approval)
23,58200,2.0,13000,10.99,0.22,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.37227768451809046,Amber Tier (Risk-Adjusted Conditional Approval)
25,44004,9.0,12000,16.45,0.27,4,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,0,0.9746704512105051,Red Tier (Automatic Decline)
23,120000,4.0,20000,10.37,0.17,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.18679905229671398,Green Tier (Standard Approval)
33,41916,2.0,7000,10.36,0.17,8,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.15914276850656858,Green Tier (Standard Approval)
26,45928,5.0,6000,7.9,0.13,4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,1,0.38571176028173204,Amber Tier (Risk-Adjusted Conditional Approval)
45,52000,11.0,14000,7.49,0.27,16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0.2472285157951393,Green Tier (Standard Approval)
26,53000,3.0,2800,6.03,0.05,4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.11503792525037616,Green Tier (Standard Approval)
28,62000,4.0,7200,12.99,0.12,9,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,0,0.3575233875191732,Amber Tier (Risk-Adjusted Conditional Approval)
24,69764,2.0,1500,14.42,0.02,4,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,1,0.5486235581495809,Amber Tier (Risk-Adjusted Conditional Approval)
30,45000,1.0,6000,7.51,0.13,5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.19476847290395932,Green Tier (Standard Approval)
23,112995,7.0,2500,7.37,0.02,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.05908313902873746,Green Tier (Standard Approval)
22,60000,3.0,2000,7.4,0.03,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.08387383958840515,Green Tier (Standard Approval)
31,33000,2.0,7000,8.9,0.21,10,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.3372279013361384,Amber Tier (Risk-Adjusted Conditional Approval)
25,60000,10.0,3600,5.99,0.06,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.06582065658761883,Green Tier (Standard Approval)
29,74000,4.0,12000,10.99,0.16,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.23592256333723394,Green Tier (Standard Approval)
23,108000,1.0,3800,14.26,0.04,4,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,0.3228956887571285,Amber Tier (Risk-Adjusted Conditional Approval)
26,50000,8.0,3000,9.88,0.06,4,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.19127278683980067,Green Tier (Standard Approval)
23,74000,7.0,6000,5.79,0.08,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.09693736700160986,Green Tier (Standard Approval)
23,60000,5.0,15000,15.21,0.25,3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0.856130328243781,Red Tier (Automatic Decline)
22,33000,1.0,5000,10.25,0.15,2,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.34285564682700487,Amber Tier (Risk-Adjusted Conditional Approval)
21,24000,1.0,2000,18.39,0.08,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,1,0.9008533121638914,Red Tier (Automatic Decline)
23,48672,6.0,12000,7.42,0.25,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.3834185341890385,Amber Tier (Risk-Adjusted Conditional Approval)
34,73000,0.0,10000,11.11,0.14,10,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.26839758138243874,Amber Tier (Risk-Adjusted Conditional Approval)
29,142000,14.0,24250,11.48,0.17,8,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.012242201257508545,Green Tier (Standard Approval)
24,48000,4.0,4200,11.99,0.09,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.22302739259388407,Green Tier (Standard Approval)
37,51000,11.0,6400,16.89,0.13,13,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,0,0.7986790694417564,Red Tier (Automatic Decline)
27,40000,2.0,6000,10.99,0.15,9,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,0,0.39481305596274247,Amber Tier (Risk-Adjusted Conditional Approval)
26,65000,3.0,10000,7.29,0.15,3,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.06598601114535993,Green Tier (Standard Approval)
22,28800,2.0,4000,13.48,0.14,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0.6173681115179294,Red Tier (Automatic Decline)
22,23964,4.0,2500,9.91,0.1,2,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.02170791982832469,Green Tier (Standard Approval)
25,39996,9.0,6000,9.7,0.15,4,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.22493798038337307,Green Tier (Standard Approval)
25,39000,9.0,5000,7.49,0.13,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.3143493363429577,Amber Tier (Risk-Adjusted Conditional Approval)
25,58650,4.0,20000,14.09,0.29,4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,1,0.8662012738891706,Red Tier (Automatic Decline)
24,39996,4.0,5000,14.82,0.13,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0,0.2968511540406711,Amber Tier (Risk-Adjusted Conditional Approval)
23,31000,1.0,1000,14.96,0.03,3,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,1,0.7342484308335989,Red Tier (Automatic Decline)
25,50000,2.0,10800,10.75,0.22,3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.32816317273664874,Amber Tier (Risk-Adjusted Conditional Approval)
36,29000,5.0,4000,8.49,0.14,13,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0.1727755757786155,Green Tier (Standard Approval)
31,109440,9.0,5600,15.31,0.05,10,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0.7941448207005884,Red Tier (Automatic Decline)
23,100000,1.0,15000,10.99,0.15,2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0.08432348959301275,Green Tier (Standard Approval)
26,55000,10.0,15000,11.12,0.27,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.6045440528431651,Red Tier (Automatic Decline)
23,30000,5.0,5900,7.88,0.2,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.3984600330688786,Amber Tier (Risk-Adjusted Conditional Approval)
25,25000,4.0,2000,9.91,0.08,4,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,0,0.1527682424606832,Green Tier (Standard Approval)
22,33996,3.0,2000,8.0,0.06,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.14003790819167994,Green Tier (Standard Approval)
36,57110,5.0,2400,10.0,0.04,15,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.13986151046160314,Green Tier (Standard Approval)
24,98000,2.0,5000,13.22,0.05,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,1,0.13716700142004912,Green Tier (Standard Approval)
22,56400,2.0,25000,14.96,0.44,3,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,1,0.9883483792351194,Red Tier (Automatic Decline)
31,92000,3.0,17000,14.54,0.18,10,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,0,0.7695157076059541,Red Tier (Automatic Decline)
29,45000,0.0,12000,12.99,0.27,7,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,0.7517421507094837,Red Tier (Automatic Decline)
27,61584,3.0,15000,15.21,0.24,6,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,0,0.8410636135397678,Red Tier (Automatic Decline)
40,35000,6.0,5600,10.65,0.16,13,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0,0.16574658701162887,Green Tier (Standard Approval)
21,72100,6.0,12000,5.79,0.17,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0.1814415827800701,Green Tier (Standard Approval)
36,138000,0.0,10000,13.98,0.07,15,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,0.06855155444754882,Green Tier (Standard Approval)
26,300000,9.0,10000,10.38,0.03,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.021318573585959524,Green Tier (Standard Approval)
38,17280,0.0,1000,16.29,0.06,11,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,0,0.4723279153792193,Amber Tier (Risk-Adjusted Conditional Approval)
38,140000,0.0,25000,9.99,0.18,12,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.0955812980887143,Green Tier (Standard Approval)
28,39000,2.0,10400,10.37,0.27,10,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,0,0.5935427725044645,Amber Tier (Risk-Adjusted Conditional Approval)
22,50000,6.0,15000,6.03,0.3,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0,0.4176593843595076,Amber Tier (Risk-Adjusted Conditional Approval)
23,80000,1.0,7000,7.14,0.09,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.07940260429735223,Green Tier (Standard Approval)
26,68000,2.0,3600,6.54,0.05,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.08107644754690557,Green Tier (Standard Approval)
24,42000,8.0,15000,15.27,0.36,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1,0.8551503335011146,Red Tier (Automatic Decline)
30,170000,14.0,25000,15.2,0.15,8,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0,0.4673559100644517,Amber Tier (Risk-Adjusted Conditional Approval)
34,52000,15.0,8000,11.14,0.15,7,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.2118475537861431,Green Tier (Standard Approval)
26,36000,0.0,6350,8.94,0.18,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0.353412273161613,Amber Tier (Risk-Adjusted Conditional Approval)
33,56000,13.0,12000,6.62,0.21,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0,0.21695530670206398,Green Tier (Standard Approval)
37,97000,7.0,10000,7.49,0.1,15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.06893718399946584,Green Tier (Standard Approval)
26,108000,2.0,25000,15.05,0.23,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1,0.7335222053029069,Red Tier (Automatic Decline)
38,78000,2.0,6000,6.99,0.08,15,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.17033838626256081,Green Tier (Standard Approval)
26,54000,7.0,25000,14.83,0.46,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,1,0.9880043188760409,Red Tier (Automatic Decline)
25,90000,6.0,8500,15.21,0.09,3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,0,0.6051682377500522,Red Tier (Automatic Decline)
30,70000,0.0,3000,13.98,0.04,9,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,0,0.32044170499574237,Amber Tier (Risk-Adjusted Conditional Approval)
28,82300,3.0,3600,9.63,0.04,6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0.08315485530781469,Green Tier (Standard Approval)
28,29950,4.0,3825,14.27,0.13,8,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,0,0.4607993053151641,Amber Tier (Risk-Adjusted Conditional Approval)
38,24000,5.0,7200,10.65,0.3,14,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,0,0.8372287772622101,Red Tier (Automatic Decline)
27,60000,4.0,10425,9.45,0.17,8,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.05353207418734544,Green Tier (Standard Approval)
23,30000,1.0,4000,15.65,0.13,4,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0.5535801237149838,Amber Tier (Risk-Adjusted Conditional Approval)
31,238000,14.0,12000,14.09,0.05,10,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,0.5035588707436414,Amber Tier (Risk-Adjusted Conditional Approval)
29,71500,3.0,6000,9.63,0.08,10,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0.15146246645139208,Green Tier (Standard Approval)
21,24000,2.0,7000,11.86,0.29,3,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,0,0.29260060588139586,Amber Tier (Risk-Adjusted Conditional Approval)
32,67000,12.0,20000,11.83,0.3,7,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,0,0.17057591315248177,Green Tier (Standard Approval)
28,95000,0.0,4500,10.99,0.05,7,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,0,0.13220478720797535,Green Tier (Standard Approval)
